entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
89	245	24	No Archive Warnings Apply,F/F,Gen,She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora &amp; Catra (She-Ra),Adora (She-Ra),Catra (She-Ra),An Actual Drabble,Double Drabble I guess,Light Angst,Childhood Friends,Laughter,	17880941	Adora missed Catra's laugh.  She laughed loud and long, and she squeaked when she laughed. It made her sound girlish, almost childish, and mischievous, too. Her laugh always had a tinge of wickedness to it—Adora knew this even before she knew what good and bad were, and before she had good and bad readjusted after meeting Glimmer and Bow and the Princesses.  It really only confirmed that Catra was Trouble, but it didn't make Adora miss her any less.  Her laugh had changed, now, Adora realized, whenever they met again. Catra had tried to make her laughter different: tougher, deeper, more   ha-ha . Adora still knew her laugh. She still knew it was her.  Catra still squeaked. That was what hurt the most: she still sounded like she did when they were little. It reminded Adora that Catra   was  still a lost little girl, in many ways. Had she always been lost? What they had...was it ever real, or had it always been part of Catra's wicked games?  'I miss you, Catra. Please, come back to me. We can be on the same side again, just you and me,' Adora begged. 'Like old times.'  And Catra would just laugh. 	Once	200	Teen And Up Audiences	Adora missed Catra's laugh. 	0	2019-02-22	0
90	65	16	Creator Chose Not To Use Archive Warnings,M/M,The Terror (TV 2018),William Gibson/Cornelius Hickey,Cornelius Hickey,Pre-Canon,Friends With Benefits,Smoking,	17878820	There are affinities among the Terror-men -- left to their own devices the Hartnell brothers cleave to one another, as do Genge and Honey, as do Diggle and Goddard, all the plump-cheeked Marines flocking together like so many red hens. In Gibson he has found a friend.  Two men can puff on the same pipe without remark -- Gibson's fingers graze his own as he packs the bowl and strikes the match, as if Billy isn't certain he knows how to handle himself. He might not know how to tie a sheet bend or dowse a sail, but he's not that green; he's never given himself to senseless waste.  His mother smoked a pipe like this, white wood with a snubbed handle -- puffing away with her needlework in front of her while someone else sweated out their keep in the next room, and waiting for her turn. Happy hours in the cradle. How many men remember their infancy? Gibson's lean leg bumps against his own under the table. The bitten stem is warm from his lip; the fire bites at Hickey's tongue. A fat pinch of tobacco, a measure of lemon juice, and thee, Billy Gibson -- what man would ask for more? 	confidential comfortableness	200	Teen And Up Audiences	Hickey finds in Gibson a somewhat-too-willing teacher. 	3	2019-02-22	0
91	63	1	No Archive Warnings Apply,F/M,Supernatural,Dean Winchester/Reader,Dean Winchester/You,Meg Masters,Dean Winchester,Reader,You,Alternate Universe,ski instructor!dean - Freeform,aesthetic,	17877599	  You weren't sure  why  Meg dragged you to the expensive ski lodge with her and her family, but at the promise of an all-expenses-paid vacation, you couldn't find it in you to refuse. You'd grumbled at the sight of all the well-off people and their name brand  everything , but your best friend just dragged you closer to the front desk, checking in and asking about about the ski instructor she'd requested. 'I thought you already knew how to ski?' She rolled her eyes, 'Not for me. For you, dummy.' 'No.  No   way, Meg.  You are NOT getting me to fly down some hill on a pair or toothpicks. I said I'd come, but I never agreed to any skiing.' She pouted, looking over your shoulder. 'Well that's such a shame. I already booked the lesson. And with such a cute instructor, too.' You followed her line of sight, taking in the man in a bright red puffy vest and khakis, his hair peeking out of his sporty beanie in soft brown tufts. He smiled at you, all perfect white teeth and killer green eyes. Okay, so  maybe  learning to ski wouldn't be so bad. 	Not So Bad	194	Teen And Up Audiences	Okay, so  maybe  learning to ski wouldn't be so bad.  	0	2019-02-21	0
92	89	7	No Archive Warnings Apply,M/M,Downton Abbey,Thomas Barrow/Evelyn Napier,Thomas Barrow,Evelyn Napier,Forbidden Love,Closeted Character,Attraction,Secret Relationship,Drabble,Humour,	17876942	Thomas had been flirting with Evelyn all evening. Evelyn wouldn't have minded, but the suggestive banter and the flirtatious touches were starting to make him react more physically and it would be hard to get through an evening with the Crawleys with Thomas providing such a distraction.  Thomas brushed past Evelyn, carrying a tray of drinks. As his backside brushed against Evelyn's front. Evelyn gave Thomas' hip a quick squeeze.  'Hands off what you can't afford, Mr Napier.' Thomas smirked. Evelyn leaned closer.  'And how much are you, Barrow?'  Thomas ground against him, Evelyn whimpered.  'How big is your wallet, Mr Napier?' 	Hands Off What You Can't Afford	102	Teen And Up Audiences	Thomas had been flirting with Evelyn all evening. 	1	2019-02-21	0
93	171	15	Creator Chose Not To Use Archive Warnings,DuckTales (Cartoon 2017),Donald Duck &amp; Scrooge McDuck,Dewey Duck &amp; Donald Duck &amp; Huey Duck &amp; Louie Duck,Donald Duck &amp; Webby Vanderquack,Donald Duck,Huey Duck,Dewey Duck,Louie Duck,Scrooge McDuck,Adventure,Adventure Gone Wrong,no clickbait,Angst,river - Freeform,this is basically just a little bit of angst,	17876504	It wasn't supposed to be like this. It was supposed to be a treasure hunt, no big deal, just like always. They'd already defeated the Beagle Boys, it was supposed to be over. 	Hold on just a little while longer	172	Teen And Up Audiences	It'd just a tiny angsty piece about a river and letting go. Nothing more, nothing less. Nothing too graphic tbh but if you're sensible to that kind of stuff you maybe shouldn't read it 	0	2019-02-21	2
94	UNKNOWN	10	No Archive Warnings Apply,M/M,The Man From U.N.C.L.E. (TV),Illya Kuryakin/Napoleon Solo,Illya Kuryakin,Napoleon Solo,Humor,	17876423	This is Napoleon. This is Illya. Napoleon and Illya are good.   This is a THRUSH goon. THRUSH goons are bad.   Napoleon and Illya see the THRUSH goon. The THRUSH goon sees Napoleon and Illya. The goon has a bomb. He throws the bomb at Napoleon and Illya.  Napoleon and Illya jump behind a big rock. Jump Napoleon! Jump Illya!   The bomb goes 'BOOM!' Napoleon and Illya are safe behind the rock.   Napoleon and Illya have guns. They use the guns to shoot the THRUSH goon. Bang! Bang! Bang! No more THRUSH goon!  Illya says, 'I hit my head on the rock. My head hurts.'  Napoleon says, 'Your head is harder than the rock.'  Illya punches Napoleon.  Napoleon grabs Illya's arm.   Napoleon and Illya wrestle. Wrestle Napoleon! Wrestle Illya!  Illya kisses Napoleon. Napoleon kisses Illya back. Kiss! Kiss! Kiss!  Napoleon rips Illya's shirt off. Illya rips Napoleon's trousers off. Rip! Rip! Rip!  Look! Look! Look! Illya is naked. Napoleon is naked. What are they doing?   Sorry, the Sex Education classes were cancelled, so we have to stop here. 	Elementary School Book - UNCLE Fan Style	177	Teen And Up Audiences	A discussion on Live Journal about schools and those Dick and Jane texts somehow turned into this. 	4	2019-02-21	0
95	6	1	No Archive Warnings Apply,Gen,Invader Zim,GIR &amp; Zim (Invader Zim),Incomplete Poem,GIR-Centric Poem,Based Off Descriptions of &quot;GIR Goes Crazy and Stuff&quot;,Evil Little Robot,Religious Imagery &amp; Symbolism,	17873624	 He could have obliterated you in mere milliseconds, yet you managed to remove the poison from his metallic heart.  He could have disconnected from his inner core and become an all-powerful god, but you managed to help him restart.  His natural cyan optics shifted into a dangerous crimson, deeper than blood, glazed with a fatal hatred.  He was a megalomaniac soul with a desire for eternal power, his sins of  Greed  and  Lust  almost tore you apart.  You were nearly eradicated and replaced by a device of your own creation, have you learned your lesson now, Zim?  You transformed your loyal and loving GIR, the only one who ever cared about you, into the living, breathing devil, you utterly  ruined  him.  From naïve, yet kind prey into a primal, carnivorous predator, he strove to complete his own mission by eliminating you.  You created a diabolical monster more evil than you could ever be,  Wrath  and  Pride  filling his soul to the brim.  (Have you learned your lesson now, Zim?)  (Have you?)     	Untitled Sample	171	Teen And Up Audiences	"Zim has made a numerous amount of mistakes throughout his time spent on time on Earth, but the worst mistake he has ever made was attempting to ""fix"" his adoring companion, GIR. "	0	2018-10-04	0
96	49	4	No Archive Warnings Apply,F/M,M/M,Deadly Class (TV),Marcus Lopez Arguello/Reader,Marcus Lopez Arguello,Reader,headcanons,Fluff,	17871140	"•	this sweet boy is so nervous "	Meeting the Parents	165	Teen And Up Audiences	Headcanons for Marcus meeting Legacy reader's parents. 	0	2019-02-21	0
97	33	2	Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply,F/M,Disney - All Media Types,The Princess and the Frog (2009),Naveen/Tiana (Disney),Tiana (Disney),Naveen (Disney),Post-Canon,Tiana&#39;s Palace,Sexual Humor,Double Entendre,Married Couple,Married Life,Domestic Bliss,Domestic Fluff,Restaurants,Dirty Thoughts,Bad Dirty Talk,Dirty dishes,Humor,Complete,Blanket Permission,	17870672	"               It was an unusually slow night at Tiana's Palace and Naveen was bored. He and Tiana were in the kitchen. He leaned on one of the counters, watching his wife mince mushrooms for gumbo.     ""Talk dirty to me,"" Naveen flirted, lowering his voice in a seductive tone.     ""The dishes,"" she answered, not looking away from the chopping block.     Naveen grinned wickedly, eyes tearing up in happiness. Finally! They would leave the restaurant and go home and -     "" - You still haven't cleaned them like I've been asking you to several times.""     Tiana finally looked up at him, glaring in disapproval. She pointed at the stack of dirty dishes piled up in the sink.     She giggled as Naveen pouted.                                  "	Talk Dirty To Me	116	Teen And Up Audiences	Naveen is bored on a slow night at the restaurant, so he flirts with his wife. 	0	2019-02-21	0
98	10	1	No Archive Warnings Apply,Other,No Fandom,Mental Illness,Anxiety,Poetry,poem,Medical Themes,Medical,Mentions of Suicide,vent - Freeform,Character Death,Implied/Referenced Character Death,	17870036	Concerned, all I  mutter  Dreams of high complexity  Far asleep, just a hallucination.  I'm dreaming  Don't think I could take it  Then sleep is forever. 	Impatient Patient	131	Teen And Up Audiences	It stops. 	1	2019-02-21	0
